,% of FGA by Distance/0-3,% of FGA by Distance/10-16,% of FGA by Distance/16-3pt,% of FGA by Distance/2P,% of FGA by Distance/3-10,% of FGA by Distance/3P,Cornder/3P%,Corner/%3PA,Corner/3P%,Dunks/%FGA,Dunks/Md.,FG% by Distance/0-3,FG% by Distance/10-16,FG% by Distance/16-3pt,FG% by Distance/2P,FG% by Distance/3-10,FG% by Distance/3P,Heaves/Att.,Heaves/Md.,Unnamed: 0_level_1/Season,Unnamed: 1_level_1/Age,Unnamed: 21_level_1/%Ast'd,Unnamed: 24_level_1/%Ast'd,Unnamed: 24_level_1/Ast'd,Unnamed: 2_level_1/Tm,Unnamed: 3_level_1/Lg,Unnamed: 4_level_1/Pos,Unnamed: 5_level_1/G,Unnamed: 6_level_1/MP,Unnamed: 7_level_1/FG%,Unnamed: 8_level_1/Dist.
1787,0.161,0.09699999999999999,0.29,0.71,0.161,0.29,,0.0,,0.0,0.0,0.4,0.0,0.33299999999999996,0.455,1.0,0.0,0.0,0.0,2014-15,32.0,0.1,,,WAS,NBA,SG,7.0,67.0,0.32299999999999995,15.3
1788,0.25,0.0,0.083,0.75,0.41700000000000004,0.25,,0.33299999999999996,1.0,0.083,1.0,0.667,,0.0,0.222,0.0,0.667,0.0,0.0,2014-15,19.0,1.0,1.0,,TOR,NBA,SF,8.0,23.0,0.33299999999999996,10.7
1789,0.0,0.083,0.16699999999999998,0.41700000000000004,0.16699999999999998,0.583,,0.7140000000000001,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.0,2015-16,20.0,,1.0,,TOR,NBA,SF,6.0,43.0,0.083,18.9
1790,0.313,0.0,0.188,0.625,0.125,0.375,,0.5,0.0,0.063,1.0,0.4,,0.667,0.4,0.0,0.33299999999999996,0.0,0.0,2016-17,21.0,0.5,1.0,,TOR,NBA,SF,9.0,40.0,0.375,13.6
1791,0.161,0.161,0.032,0.452,0.09699999999999999,0.5479999999999999,,0.353,0.33299999999999996,0.032,1.0,0.6,0.6,0.0,0.429,0.0,0.17600000000000002,0.0,0.0,2017-18,22.0,0.33299999999999996,1.0,,TOT,NBA,SF,12.0,107.0,0.29,16.6
1792,0.0,0.0,0.0,0.0,0.0,1.0,,0.5,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2017-18,22.0,,,,TOR,NBA,SF,2.0,7.0,0.0,23.5
1793,0.172,0.172,0.034,0.483,0.10300000000000001,0.517,,0.33299999999999996,0.4,0.034,1.0,0.6,0.6,0.0,0.429,0.0,0.2,0.0,0.0,2017-18,22.0,0.33299999999999996,1.0,,SAC,NBA,SF,10.0,100.0,0.31,16.1
1794,0.276,0.013000000000000001,0.013000000000000001,0.42200000000000004,0.12,0.578,,0.4,0.327,0.053,10.0,0.597,0.0,1.0,0.505,0.29600000000000004,0.369,1.0,0.0,2018-19,23.0,0.667,0.9790000000000001,,MEM,NBA,SF,34.0,800.0,0.42700000000000005,15.8
1795,0.41600000000000004,0.0,0.052000000000000005,0.636,0.16899999999999998,0.364,,0.46399999999999997,0.231,0.13,8.0,0.6559999999999999,,0.5,0.5710000000000001,0.385,0.14300000000000002,0.0,0.0,2019-20,24.0,0.679,1.0,,TOT,NBA,SF,27.0,220.0,0.41600000000000004,11.6
1796,0.435,0.0,0.057999999999999996,0.638,0.145,0.36200000000000004,,0.44,0.273,0.13,7.0,0.633,,0.5,0.545,0.3,0.16,0.0,0.0,2019-20,24.0,0.708,1.0,,MEM,NBA,SF,22.0,192.0,0.406,11.5
1797,0.25,0.0,0.0,0.625,0.375,0.375,,0.667,0.0,0.125,1.0,1.0,,,0.8,0.667,0.0,0.0,0.0,2019-20,24.0,0.5,,,HOU,NBA,SF,5.0,28.0,0.5,12.1
1798,0.603,0.174,0.055,0.997,0.166,0.003,,0.0,,0.14800000000000002,56.0,0.591,0.418,0.381,0.534,0.5,0.0,0.0,0.0,1996-97,23.0,0.6829999999999999,,,CHI,NBA,PF,75.0,1405.0,0.532,4.9
1799,0.431,0.221,0.062,0.996,0.281,0.004,,0.0,,0.13699999999999998,62.0,0.657,0.379,0.552,0.48700000000000004,0.298,0.0,0.0,0.0,1997-98,24.0,0.606,,,TOT,NBA,PF,80.0,1423.0,0.485,6.1
1800,0.457,0.226,0.065,0.995,0.24600000000000002,0.005,,0.0,,0.166,32.0,0.6920000000000001,0.244,0.6920000000000001,0.505,0.34700000000000003,0.0,0.0,0.0,1997-98,24.0,0.67,,,CHI,NBA,PF,51.0,710.0,0.503,6.2
1801,0.41200000000000003,0.217,0.06,0.996,0.307,0.004,,0.0,,0.11599999999999999,30.0,0.627,0.483,0.43799999999999994,0.474,0.268,0.0,0.0,0.0,1997-98,24.0,0.556,,,GSW,NBA,PF,29.0,713.0,0.47200000000000003,6.1
1802,0.39399999999999996,0.22399999999999998,0.043,0.996,0.336,0.004,,0.0,,0.126,29.0,0.633,0.29,0.5,0.446,0.32299999999999995,0.0,0.0,0.0,1998-99,25.0,0.642,,,GSW,NBA,PF,35.0,876.0,0.444,6.1
1803,0.42200000000000004,0.166,0.044000000000000004,0.997,0.364,0.003,,0.0,,0.12300000000000001,74.0,0.653,0.39299999999999996,0.33299999999999996,0.48,0.337,0.0,1.0,0.0,1999-00,26.0,0.647,,,GSW,NBA,PF,71.0,2159.0,0.479,5.5
1804,0.54,0.207,0.022000000000000002,1.0,0.23199999999999998,0.0,,,,0.084,27.0,0.5710000000000001,0.434,0.25,0.488,0.365,,0.0,0.0,2000-01,27.0,0.665,,,MIL,NBA,PF,70.0,1460.0,0.488,4.6
1805,0.41700000000000004,0.292,0.042,0.986,0.23600000000000002,0.013999999999999999,,0.0,,0.083,6.0,0.5670000000000001,0.619,0.0,0.507,0.353,0.0,0.0,0.0,2001-02,28.0,0.556,,,MIL,NBA,PF,23.0,283.0,0.5,6.4
1806,0.484,0.16899999999999998,0.08900000000000001,1.0,0.258,0.0,,,,0.125,30.0,0.5920000000000001,0.31,0.22699999999999998,0.456,0.375,,0.0,0.0,2002-03,29.0,0.611,,,MIL,NBA,PF,51.0,894.0,0.456,5.5
1807,0.496,0.22699999999999998,0.177,1.0,0.099,0.0,,,,0.078,11.0,0.514,0.313,0.44,0.46799999999999997,0.643,,0.0,0.0,1996-97,35.0,0.667,,,PHI,NBA,C,82.0,1247.0,0.46799999999999997,7.1
1808,0.7140000000000001,0.06,0.036000000000000004,0.988,0.179,0.012,,0.0,,0.107,8.0,0.55,0.2,0.0,0.518,0.6,0.0,0.0,0.0,1997-98,36.0,0.5579999999999999,,,NJN,NBA,C,79.0,1201.0,0.512,3.2
1809,0.708,0.0,0.16699999999999998,1.0,0.125,0.0,,,,0.083,1.0,0.41200000000000003,,0.75,0.5,0.667,,0.0,0.0,1999-00,38.0,0.583,,,NJN,NBA,C,20.0,242.0,0.5,3.9
1810,0.33799999999999997,0.135,0.113,0.804,0.21899999999999997,0.196,,0.23,0.5,0.0,0.0,0.657,0.33299999999999996,0.371,0.49200000000000005,0.397,0.311,0.0,0.0,2013-14,24.0,0.374,0.8420000000000001,,MEM,NBA,SG,71.0,1173.0,0.457,10.7
1811,0.35200000000000004,0.109,0.08900000000000001,0.826,0.271,0.174,,0.18600000000000003,0.125,0.0,0.0,0.632,0.29600000000000004,0.182,0.456,0.38799999999999996,0.256,0.0,0.0,2014-15,25.0,0.452,0.727,,MEM,NBA,SG,58.0,838.0,0.42100000000000004,9.6
1812,0.685,0.033,0.033,0.978,0.228,0.022000000000000002,,0.0,,0.098,9.0,0.47600000000000003,0.0,0.33299999999999996,0.444,0.429,0.0,0.0,0.0,1996-97,30.0,0.55,,,TOT,NBA,PF,45.0,569.0,0.435,3.4
1813,0.5429999999999999,0.057,0.028999999999999998,0.943,0.314,0.057,,0.0,,0.086,3.0,0.368,0.0,0.0,0.303,0.273,0.0,0.0,0.0,1996-97,30.0,0.5,,,NJN,NBA,PF,18.0,204.0,0.28600000000000003,5.0
1814,0.772,0.018000000000000002,0.035,1.0,0.175,0.0,,,,0.105,6.0,0.523,0.0,0.5,0.526,0.6,,0.0,0.0,1996-97,30.0,0.5670000000000001,,,PHI,NBA,PF,27.0,365.0,0.526,2.4
1815,,,,,,,,,,,0.0,,,,,,,0.0,0.0,1997-98,31.0,,,,DAL,NBA,PF,1.0,3.0,,
1816,0.512,0.21,0.10800000000000001,0.982,0.153,0.018000000000000002,,0.071,0.0,0.183,127.0,0.616,0.307,0.35700000000000004,0.488,0.40299999999999997,0.14300000000000002,1.0,0.0,1996-97,22.0,0.721,1.0,,TOR,NBA,C,63.0,1897.0,0.48200000000000004,6.5
1817,0.446,0.225,0.129,0.997,0.198,0.003,,0.0,,0.10400000000000001,65.0,0.49200000000000005,0.321,0.313,0.413,0.405,0.0,1.0,0.0,1997-98,23.0,0.636,,,TOR,NBA,C,63.0,2002.0,0.41200000000000003,6.8
1818,0.6779999999999999,0.073,0.034,1.0,0.215,0.0,,,,0.195,48.0,0.588,0.158,0.33299999999999996,0.521,0.46399999999999997,,0.0,0.0,1998-99,24.0,0.662,,,NYK,NBA,C,46.0,945.0,0.521,3.4
1819,0.597,0.134,0.036000000000000004,0.996,0.22899999999999998,0.004,,0.0,,0.142,63.0,0.541,0.365,0.47100000000000003,0.48,0.389,0.5,2.0,1.0,1999-00,25.0,0.693,1.0,,NYK,NBA,C,59.0,1548.0,0.48,4.5
1820,0.607,0.14300000000000002,0.045,0.986,0.191,0.013999999999999999,,0.125,1.0,0.141,70.0,0.634,0.349,0.385,0.53,0.369,0.125,2.0,0.0,2000-01,26.0,0.67,0.0,,NYK,NBA,C,63.0,2127.0,0.524,4.5
1821,0.5720000000000001,0.203,0.062,0.997,0.159,0.003,,0.0,,0.138,39.0,0.542,0.237,0.444,0.45,0.391,0.0,0.0,0.0,2001-02,27.0,0.6920000000000001,,,NYK,NBA,C,29.0,1007.0,0.44799999999999995,4.9
1822,0.38799999999999996,0.132,0.278,0.978,0.18100000000000002,0.022000000000000002,,0.0,,0.106,21.0,0.557,0.433,0.254,0.41,0.317,0.4,1.0,0.0,2002-03,28.0,0.6809999999999999,0.5,,DEN,NBA,C,29.0,616.0,0.41,8.7
1823,0.446,0.151,0.27699999999999997,0.996,0.122,0.004,,0.0,,0.16899999999999998,83.0,0.624,0.386,0.36200000000000004,0.479,0.32799999999999996,0.0,0.0,0.0,2003-04,29.0,0.7020000000000001,,,DEN,NBA,C,72.0,2162.0,0.47700000000000004,8.0
1824,0.39299999999999996,0.142,0.382,0.993,0.077,0.006999999999999999,,0.25,0.0,0.11199999999999999,59.0,0.623,0.365,0.39299999999999996,0.46799999999999997,0.239,0.0,0.0,0.0,2004-05,30.0,0.72,,,DEN,NBA,C,66.0,2015.0,0.465,9.9
1825,0.36200000000000004,0.091,0.45799999999999996,0.983,0.07200000000000001,0.017,,0.0,,0.10800000000000001,68.0,0.647,0.322,0.384,0.47200000000000003,0.34,0.091,0.0,0.0,2005-06,31.0,0.721,1.0,,DEN,NBA,C,56.0,1857.0,0.465,10.9
1826,0.40700000000000003,0.114,0.341,0.997,0.135,0.003,,1.0,0.0,0.10300000000000001,62.0,0.616,0.42700000000000005,0.34700000000000003,0.475,0.41600000000000004,0.0,0.0,0.0,2006-07,32.0,0.6890000000000001,,,DEN,NBA,C,70.0,2369.0,0.473,9.0
1827,0.425,0.11800000000000001,0.32899999999999996,0.9690000000000001,0.096,0.031,,0.6,0.33299999999999996,0.115,66.0,0.5589999999999999,0.387,0.354,0.455,0.426,0.3,0.0,0.0,2007-08,33.0,0.743,1.0,,DEN,NBA,C,79.0,2758.0,0.45,9.3
1828,0.5,0.121,0.27399999999999997,0.992,0.09699999999999999,0.008,,0.0,,0.075,34.0,0.677,0.3,0.368,0.514,0.354,0.25,1.0,0.0,2008-09,34.0,0.6759999999999999,1.0,,LAC,NBA,C,62.0,1925.0,0.512,7.7
1829,0.511,0.122,0.253,0.986,0.1,0.013999999999999999,,0.5710000000000001,0.5,0.046,22.0,0.578,0.44299999999999995,0.307,0.478,0.44,0.28600000000000003,0.0,0.0,2009-10,35.0,0.657,1.0,,TOT,NBA,PF-C,74.0,2314.0,0.475,7.5
1830,0.511,0.121,0.25,0.983,0.10099999999999999,0.017,,0.667,0.5,0.042,15.0,0.593,0.442,0.247,0.469,0.41700000000000004,0.33299999999999996,0.0,0.0,2009-10,35.0,0.659,1.0,,LAC,NBA,PF,51.0,1596.0,0.466,7.5
1831,0.51,0.124,0.262,0.993,0.09699999999999999,0.006999999999999999,,0.0,,0.055,7.0,0.541,0.444,0.447,0.5,0.5,0.0,0.0,0.0,2009-10,35.0,0.653,,,POR,NBA,C,23.0,718.0,0.49700000000000005,7.5
1832,0.466,0.126,0.207,0.997,0.19699999999999998,0.003,,0.0,,0.031,8.0,0.518,0.21600000000000003,0.32799999999999996,0.39899999999999997,0.31,0.0,0.0,0.0,2010-11,36.0,0.624,,,POR,NBA,C,59.0,1540.0,0.39799999999999996,7.4
1833,0.48100000000000004,0.10800000000000001,0.233,0.983,0.16,0.017,,0.2,0.0,0.027999999999999997,7.0,0.5,0.387,0.418,0.447,0.37,0.4,1.0,0.0,2011-12,37.0,0.611,1.0,,TOT,NBA,C,59.0,1352.0,0.446,7.9
1834,0.578,0.11199999999999999,0.18600000000000003,1.0,0.124,0.0,,,,0.031,5.0,0.484,0.33299999999999996,0.433,0.41600000000000004,0.15,,0.0,0.0,2011-12,37.0,0.612,,,POR,NBA,C,40.0,894.0,0.41600000000000004,6.3
1835,0.35700000000000004,0.10300000000000001,0.294,0.96,0.20600000000000002,0.04,,0.2,0.0,0.024,2.0,0.5329999999999999,0.462,0.405,0.488,0.5379999999999999,0.4,1.0,0.0,2011-12,37.0,0.61,1.0,,HOU,NBA,C,19.0,458.0,0.484,9.9
1836,0.491,0.113,0.151,1.0,0.245,0.0,,,,0.057,2.0,0.462,0.33299999999999996,0.25,0.321,0.077,,0.0,0.0,2012-13,38.0,0.706,,,NYK,NBA,PF,24.0,250.0,0.321,6.3
1837,0.45899999999999996,0.195,0.017,0.996,0.325,0.004,,0.25,0.0,0.08900000000000001,80.0,0.507,0.424,0.375,0.47,0.451,0.25,0.0,0.0,1996-97,28.0,0.644,1.0,,LAL,NBA,PF,77.0,2516.0,0.469,5.3
1838,0.377,0.183,0.016,0.997,0.42100000000000004,0.003,,0.5,0.0,0.114,64.0,0.6,0.325,0.1,0.46299999999999997,0.414,0.5,0.0,0.0,1997-98,29.0,0.59,0.0,,LAL,NBA,PF,81.0,1784.0,0.46299999999999997,5.6
1839,0.308,0.21899999999999997,0.043,0.998,0.426,0.002,,0.0,,0.08800000000000001,32.0,0.5660000000000001,0.529,0.4,0.478,0.39899999999999997,0.0,0.0,0.0,1998-99,30.0,0.698,,,TOT,NBA,C,49.0,1459.0,0.47700000000000004,6.4
1840,0.446,0.168,0.059000000000000004,1.0,0.327,0.0,,,,0.129,9.0,0.511,0.41200000000000003,0.5,0.436,0.33299999999999996,,0.0,0.0,1998-99,30.0,0.5,,,LAL,NBA,C,17.0,325.0,0.436,5.6
1841,0.26899999999999996,0.23399999999999999,0.038,0.997,0.45299999999999996,0.003,,0.0,,0.077,23.0,0.5920000000000001,0.5529999999999999,0.35700000000000004,0.49,0.41200000000000003,0.0,0.0,0.0,1998-99,30.0,0.747,,,CHH,NBA,C,32.0,1134.0,0.489,6.7
1842,0.299,0.25,0.07200000000000001,0.993,0.37200000000000005,0.006999999999999999,,0.16699999999999998,0.0,0.086,65.0,0.581,0.348,0.41700000000000004,0.45,0.419,0.0,0.0,0.0,1999-00,31.0,0.735,,,CHH,NBA,C,78.0,2538.0,0.446,7.1
1843,0.282,0.28300000000000003,0.10400000000000001,0.993,0.324,0.006999999999999999,,0.0,,0.078,54.0,0.5870000000000001,0.36,0.391,0.44299999999999995,0.40700000000000003,0.0,1.0,0.0,2000-01,32.0,0.728,,,CHH,NBA,PF,78.0,2337.0,0.44,8.0
1844,0.314,0.27,0.132,0.997,0.282,0.003,,0.5,0.0,0.076,54.0,0.614,0.35,0.44799999999999995,0.485,0.48700000000000004,0.0,0.0,0.0,2001-02,33.0,0.604,,,CHH,NBA,PF,77.0,2156.0,0.484,7.8
1845,0.22699999999999998,0.281,0.163,0.997,0.325,0.003,,1.0,0.0,0.040999999999999995,9.0,0.522,0.337,0.43799999999999994,0.39799999999999996,0.344,0.0,0.0,0.0,2002-03,34.0,0.684,,,TOT,NBA,C,56.0,869.0,0.397,8.8
1846,0.231,0.28300000000000003,0.174,0.996,0.308,0.004,,1.0,0.0,0.04,7.0,0.491,0.34299999999999997,0.419,0.41100000000000003,0.408,0.0,0.0,0.0,2002-03,34.0,0.6629999999999999,,,NOH,NBA,C,41.0,685.0,0.409,9.0
1847,0.20800000000000002,0.271,0.10400000000000001,1.0,0.41700000000000004,0.0,,,,0.042,2.0,0.7,0.308,0.6,0.33299999999999996,0.1,,0.0,0.0,2002-03,34.0,0.813,,,SEA,NBA,C,15.0,184.0,0.33299999999999996,7.8
1848,0.309,0.331,0.15,1.0,0.21,0.0,,,,0.083,24.0,0.485,0.452,0.36200000000000004,0.439,0.409,,0.0,0.0,2003-04,35.0,0.79,,,DET,NBA,C,65.0,892.0,0.439,8.4
1849,0.341,0.35,0.098,0.9840000000000001,0.195,0.016,,0.0,,0.081,7.0,0.405,0.27899999999999997,0.25,0.322,0.292,0.0,1.0,0.0,2004-05,36.0,0.718,,,TOT,NBA,C,40.0,390.0,0.317,8.6
1850,0.429,0.28600000000000003,0.0,1.0,0.28600000000000003,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,2004-05,36.0,,,,NJN,NBA,C,10.0,50.0,0.0,6.0
1851,0.336,0.353,0.10300000000000001,0.983,0.19,0.017,,0.0,,0.086,7.0,0.436,0.293,0.25,0.342,0.318,0.0,1.0,0.0,2004-05,36.0,0.718,,,DET,NBA,C,30.0,340.0,0.336,8.8
1852,0.23,0.011000000000000001,0.069,0.368,0.046,0.632,,0.309,0.353,0.0,0.0,0.5,0.0,0.33299999999999996,0.406,0.25,0.327,0.0,0.0,2013-14,22.0,0.308,0.778,,HOU,NBA,PG,22.0,252.0,0.35600000000000004,18.7
1853,0.172,0.026000000000000002,0.071,0.349,0.079,0.6509999999999999,,0.154,0.368,0.0,0.0,0.462,0.3,0.37,0.41700000000000004,0.4,0.37,1.0,0.0,2014-15,23.0,0.218,0.516,,TOT,NBA,PG,47.0,938.0,0.386,19.0
1854,0.214,0.023,0.061,0.359,0.061,0.6409999999999999,,0.23800000000000002,0.3,0.0,0.0,0.536,0.33299999999999996,0.5,0.447,0.125,0.381,1.0,0.0,2014-15,23.0,0.28600000000000003,0.563,,HOU,NBA,PG,25.0,369.0,0.405,18.3
1855,0.15,0.027999999999999997,0.077,0.344,0.08900000000000001,0.6559999999999999,,0.111,0.444,0.0,0.0,0.405,0.28600000000000003,0.316,0.4,0.5,0.364,0.0,0.0,2014-15,23.0,0.17600000000000002,0.49200000000000005,,PHI,NBA,PG,22.0,569.0,0.377,19.4
1856,0.13,0.047,0.057,0.32799999999999996,0.096,0.672,,0.198,0.406,0.0,0.0,0.489,0.294,0.244,0.354,0.261,0.363,0.0,0.0,2015-16,24.0,0.41700000000000004,0.7440000000000001,,PHI,NBA,SG,77.0,1966.0,0.36,19.0
1857,0.15,0.064,0.11599999999999999,0.457,0.127,0.5429999999999999,,0.298,0.25,0.012,2.0,0.5379999999999999,0.273,0.35,0.48100000000000004,0.636,0.266,0.0,0.0,2016-17,25.0,0.368,0.92,,CHI,NBA,SG,39.0,592.0,0.364,17.5
1858,0.314,0.036000000000000004,0.022000000000000002,0.518,0.146,0.48200000000000004,,0.16699999999999998,0.455,0.0,0.0,0.349,0.2,0.33299999999999996,0.423,0.65,0.33299999999999996,1.0,0.0,2017-18,26.0,0.2,0.591,,TOT,NBA,PG-SG,20.0,422.0,0.38,14.4
1859,0.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,2017-18,26.0,,,,HOU,NBA,SG,1.0,4.0,0.0,5.0
1860,0.316,0.037000000000000005,0.022000000000000002,0.515,0.14,0.485,,0.16699999999999998,0.455,0.0,0.0,0.349,0.2,0.33299999999999996,0.429,0.684,0.33299999999999996,1.0,0.0,2017-18,26.0,0.2,0.591,,PHO,NBA,PG,19.0,418.0,0.382,14.5
1861,0.244,0.049,0.055,0.415,0.067,0.585,,0.26,0.4,0.0,0.0,0.45,0.5,0.556,0.441,0.273,0.354,0.0,0.0,2018-19,27.0,0.3,0.735,,TOT,NBA,PG,30.0,629.0,0.39,17.4
1862,0.256,0.054000000000000006,0.062,0.442,0.07,0.5579999999999999,,0.264,0.42100000000000004,0.0,0.0,0.424,0.5710000000000001,0.625,0.456,0.33299999999999996,0.34700000000000003,0.0,0.0,2018-19,27.0,0.34600000000000003,0.8,,PHO,NBA,PG,19.0,503.0,0.395,16.9
1863,0.24100000000000002,0.034,0.034,0.345,0.034,0.655,,0.263,0.4,0.0,0.0,0.5710000000000001,0.0,0.0,0.4,0.0,0.368,0.0,0.0,2018-19,27.0,0.0,0.5710000000000001,,MIN,NBA,PG,7.0,95.0,0.379,18.9
1864,0.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.833,,0.2,0.0,0.0,0.0,,,,0.0,0.0,0.4,0.0,0.0,2018-19,27.0,,0.5,,MIL,NBA,PG,4.0,31.0,0.33299999999999996,22.2
1865,0.439,0.16699999999999998,0.03,1.0,0.364,0.0,,,,0.045,3.0,0.621,0.636,0.5,0.485,0.25,,0.0,0.0,2010-11,22.0,0.531,,,LAL,NBA,C,41.0,215.0,0.485,5.6
1866,0.419,0.065,0.29,0.8390000000000001,0.065,0.161,,0.6,0.0,0.032,1.0,0.462,0.5,0.222,0.385,0.5,0.0,0.0,0.0,2000-01,23.0,0.9,,,DET,NBA,PF,15.0,126.0,0.32299999999999995,10.7
1867,0.0,0.077,0.385,0.462,0.0,0.5379999999999999,,0.5710000000000001,0.75,0.0,0.0,,0.0,0.6,0.5,,0.429,0.0,0.0,2001-02,24.0,0.667,1.0,,DET,NBA,PF,8.0,43.0,0.462,21.1
1868,0.25,0.5,0.0,0.75,0.0,0.25,,0.0,,0.0,0.0,1.0,0.0,,0.33299999999999996,,0.0,0.0,0.0,2002-03,25.0,0.0,,,WAS,NBA,PF,5.0,15.0,0.25,13.3
1869,0.223,0.105,0.24,0.7340000000000001,0.165,0.266,,0.5,0.46799999999999997,0.013000000000000001,5.0,0.6629999999999999,0.449,0.473,0.48200000000000004,0.273,0.444,4.0,1.0,2003-04,26.0,0.727,0.9640000000000001,,GSW,NBA,PF,76.0,1634.0,0.47200000000000003,13.7
1870,0.231,0.111,0.266,0.711,0.102,0.289,,0.272,0.353,0.005,2.0,0.43,0.375,0.33,0.37799999999999995,0.386,0.35200000000000004,2.0,0.0,2004-05,27.0,0.578,0.955,,MEM,NBA,PF,58.0,1433.0,0.37,14.6
1871,0.21600000000000003,0.153,0.297,0.7390000000000001,0.07200000000000001,0.261,,0.31,0.778,0.0,0.0,0.583,0.353,0.33299999999999996,0.402,0.25,0.44799999999999995,1.0,0.0,2005-06,28.0,0.7879999999999999,1.0,,MEM,NBA,PF,36.0,402.0,0.414,14.9
1872,0.2,0.035,0.212,0.48200000000000004,0.035,0.518,,0.136,0.33299999999999996,0.0,0.0,0.588,0.33299999999999996,0.667,0.585,0.33299999999999996,0.409,0.0,0.0,2006-07,29.0,0.75,0.9440000000000001,,MEM,NBA,PF,28.0,313.0,0.494,17.8
1873,0.16699999999999998,0.024,0.11900000000000001,0.35700000000000004,0.048,0.643,,0.34600000000000003,0.28600000000000003,0.0,0.0,0.524,0.0,0.267,0.4,0.5,0.309,0.0,0.0,2007-08,30.0,0.722,1.0,,MEM,NBA,PF,37.0,440.0,0.341,19.0
1874,0.136,0.071,0.18899999999999997,0.456,0.059000000000000004,0.544,,0.25,0.348,0.0,0.0,0.565,0.33299999999999996,0.5,0.455,0.2,0.326,0.0,0.0,2008-09,31.0,0.743,1.0,,MIN,NBA,PF,64.0,909.0,0.385,18.7
1875,0.111,0.16699999999999998,0.361,0.75,0.111,0.25,,0.444,0.5,0.0,0.0,0.5,0.667,0.231,0.40700000000000003,0.5,0.33299999999999996,0.0,0.0,2009-10,32.0,0.727,1.0,,MIN,NBA,PF,29.0,267.0,0.389,16.3
1876,0.05,0.02,0.06,0.13,0.0,0.87,,0.609,0.491,0.0,0.0,0.2,0.0,0.0,0.077,,0.483,0.0,0.0,2010-11,33.0,1.0,1.0,,DAL,NBA,SF,56.0,618.0,0.43,22.3
1877,0.055,0.0,0.055,0.109,0.0,0.8909999999999999,,0.5710000000000001,0.28600000000000003,0.0,0.0,1.0,,0.33299999999999996,0.667,,0.204,0.0,0.0,2011-12,34.0,1.0,1.0,,DAL,NBA,SF,44.0,277.0,0.255,22.6
1878,0.667,0.0,0.33299999999999996,1.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.667,,,0.0,0.0,2004-05,28.0,0.5,,,POR,NBA,SG,6.0,16.0,0.667,6.3
1879,0.311,0.11699999999999999,0.253,0.816,0.135,0.184,,0.361,0.5379999999999999,0.107,38.0,0.648,0.37,0.39399999999999996,0.491,0.415,0.34700000000000003,3.0,0.0,2006-07,22.0,0.65,0.92,,PHI,NBA,SF,67.0,1169.0,0.46399999999999997,12.1
1880,0.258,0.128,0.23,0.6940000000000001,0.079,0.306,,0.275,0.424,0.059000000000000004,21.0,0.614,0.4,0.3,0.441,0.355,0.317,0.0,0.0,2007-08,23.0,0.5920000000000001,0.9470000000000001,,PHI,NBA,SF,70.0,1039.0,0.40299999999999997,14.5
1881,0.262,0.054000000000000006,0.113,0.466,0.035,0.534,,0.54,0.402,0.102,39.0,0.667,0.174,0.33299999999999996,0.49200000000000005,0.2,0.35,0.0,0.0,2008-09,24.0,0.639,0.987,,MIN,NBA,SG,67.0,1199.0,0.41600000000000004,16.1
1882,0.284,0.035,0.121,0.521,0.08199999999999999,0.479,,0.27399999999999997,0.405,0.043,11.0,0.563,0.6,0.382,0.49,0.348,0.304,1.0,0.0,2009-10,25.0,0.667,0.976,,PHI,NBA,SG,68.0,857.0,0.401,15.6
1883,0.182,0.055,0.255,0.655,0.16399999999999998,0.345,,0.526,0.5,0.055,5.0,0.55,0.33299999999999996,0.39299999999999996,0.40299999999999997,0.278,0.447,0.0,0.0,2010-11,26.0,0.621,1.0,,TOT,NBA,SF,27.0,336.0,0.418,15.4
1884,0.187,0.055999999999999994,0.252,0.654,0.159,0.34600000000000003,,0.514,0.526,0.055999999999999994,5.0,0.55,0.33299999999999996,0.40700000000000003,0.4,0.235,0.45899999999999996,0.0,0.0,2010-11,26.0,0.643,1.0,,GSW,NBA,SF,25.0,331.0,0.42100000000000004,15.4
1885,0.0,0.0,0.33299999999999996,0.667,0.33299999999999996,0.33299999999999996,,1.0,0.0,0.0,0.0,,,0.0,0.5,1.0,0.0,0.0,0.0,2010-11,26.0,0.0,,,MEM,NBA,SF,2.0,5.0,0.33299999999999996,15.0
1886,0.239,0.228,0.27399999999999997,0.9940000000000001,0.251,0.006,,0.0,,0.042,21.0,0.528,0.395,0.517,0.486,0.489,0.0,0.0,0.0,1996-97,35.0,0.69,,,UTA,NBA,PF,82.0,1460.0,0.483,9.7
1887,0.255,0.231,0.32,1.0,0.19399999999999998,0.0,,,,0.062,19.0,0.614,0.34700000000000003,0.48100000000000004,0.465,0.381,,0.0,0.0,1997-98,36.0,0.728,,,UTA,NBA,PF,66.0,1086.0,0.465,10.1
